image_path
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1830maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_335maize_valid_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1811maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1442maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2451maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1966maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_961maize_valid_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_650maize_valid_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1547maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1155maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2531maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_367maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2189maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_169maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_327maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_314maize_valid_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1219maize_valid_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2110maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2012maize_train_leaf spot.JPG
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2523maize_train_leaf spot.JPG
